bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,pictorial,first_name,middle_name,last_name,nickname,suffix,official_full_name,birthday,gender,term_type,term_start,term_end,state,district,senate_class,party,caucus,state_rank,url,address,phone,fax,contact_form,office,rss_url,how_appointed
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1947-01-03,1949-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1949-01-03,1951-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1951-01-03,1953-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1953-01-03,1955-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1955-01-05,1957-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1957-01-03,1959-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1959-01-07,1961-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1961-01-03,1963-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1963-01-09,1965-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1965-01-04,1967-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1967-01-10,1969-01-03,MA,3,,Democrat,,,,,,,,,,
P000303,,,408703,,,,,Philip J. Philbin,19651,,,7408,Q1501424,kg:/m/0bz16q,,Philip,Joseph,Philbin,,,,1898-05-29,M,rep,1969-01-03,1971-01-03,MA,3,,Democrat,,,,,,,,,,
P000415,,,408808,,,,,Howard Pollock,19795,,,11039,Q258008,kg:/m/02f8qh,,Howard,Wallace,Pollock,,,,1920-04-11,M,rep,1967-01-10,1969-01-03,AK,0,,Republican,,,,,,,,,,
P000415,,,408808,,,,,Howard Pollock,19795,,,11039,Q258008,kg:/m/02f8qh,,Howard,Wallace,Pollock,,,,1920-04-11,M,rep,1969-01-03,1971-01-03,AK,0,,Republican,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1945-01-03,1947-01-03,NY,22,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1947-01-03,1949-01-03,NY,22,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1949-01-03,1951-01-03,NY,22,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1951-01-03,1953-01-03,NY,22,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1953-01-03,1955-01-03,NY,16,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1955-01-05,1957-01-03,NY,16,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1957-01-03,1959-01-03,NY,16,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1959-01-07,1961-01-03,NY,16,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1961-01-03,1963-01-03,NY,16,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1963-01-09,1965-01-03,NY,18,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1965-01-04,1967-01-03,NY,18,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1967-01-10,1969-01-03,NY,18,,Democrat,,,,,,,,,,
P000477,,,408862,,,,,Adam Clayton Powell Jr.,19872,,,7568,Q1050018,kg:/m/022xn8,,Adam,Clayton,Powell,,Jr.,,1908-11-29,M,rep,1969-01-03,1971-01-03,NY,18,,Democrat,,,,,,,,,,
R000152,,,409129,,,,,Ben Reifel,20273,,,10548,Q816585,kg:/m/026qs0n,,Benjamin,,Reifel,,,,1906-09-19,M,rep,1961-01-03,1963-01-03,SD,1,,Republican,,,,,,,,,,
R000152,,,409129,,,,,Ben Reifel,20273,,,10548,Q816585,kg:/m/026qs0n,,Benjamin,,Reifel,,,,1906-09-19,M,rep,1963-01-09,1965-01-03,SD,1,,Republican,,,,,,,,,,
R000152,,,409129,,,,,Ben Reifel,20273,,,10548,Q816585,kg:/m/026qs0n,,Benjamin,,Reifel,,,,1906-09-19,M,rep,1965-01-04,1967-01-03,SD,1,,Republican,,,,,,,,,,
R000152,,,409129,,,,,Ben Reifel,20273,,,10548,Q816585,kg:/m/026qs0n,,Benjamin,,Reifel,,,,1906-09-19,M,rep,1967-01-10,1969-01-03,SD,1,,Republican,,,,,,,,,,
R000152,,,409129,,,,,Ben Reifel,20273,,,10548,Q816585,kg:/m/026qs0n,,Benjamin,,Reifel,,,,1906-09-19,M,rep,1969-01-03,1971-01-03,SD,1,,Republican,,,,,,,,,,
R000159,,,409136,,,,,Edwin Reinecke,20282,,,10763,Q529692,kg:/m/09v5fq,,Edwin,,Reinecke,,,,1924-01-07,M,rep,1965-01-04,1967-01-03,CA,27,,Republican,,,,,,,,,,
R000159,,,409136,,,,,Edwin Reinecke,20282,,,10763,Q529692,kg:/m/09v5fq,,Edwin,,Reinecke,,,,1924-01-07,M,rep,1967-01-10,1969-01-03,CA,27,,Republican,,,,,,,,,,
R000159,,,409136,,,,,Edwin Reinecke,20282,,,10763,Q529692,kg:/m/09v5fq,,Edwin,,Reinecke,,,,1924-01-07,M,rep,1969-01-03,1971-01-03,CA,27,,Republican,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1941-01-03,1943-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1943-01-06,1945-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1945-01-03,1947-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1947-01-03,1949-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1949-01-03,1951-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1951-01-03,1953-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1953-01-03,1955-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1955-01-05,1957-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1957-01-03,1959-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1959-01-07,1961-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1961-01-03,1963-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1963-01-09,1965-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1965-01-04,1967-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1967-01-10,1969-01-03,SC,1,,Democrat,,,,,,,,,,
R000280,,,409254,,,,,L. Mendel Rivers,20431,,,7925,Q1309895,kg:/m/03ts4c,,Lucius,Mendel,Rivers,,,,1905-09-28,M,rep,1969-01-03,1971-01-03,SC,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1951-01-03,1953-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1953-01-03,1955-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1955-01-05,1957-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1957-01-03,1959-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1959-01-07,1961-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1961-01-03,1963-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1963-01-09,1965-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1965-01-04,1967-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1967-01-10,1969-01-03,CO,1,,Democrat,,,,,,,,,,
R000389,,,409357,,,,,Byron G. Rogers,20565,,,8021,Q1018599,kg:/m/02rhcyy,,Byron,Giles,Rogers,,,,1900-08-01,M,rep,1969-01-03,1971-01-03,CO,1,,Democrat,,,,,,,,,,
R000420,,,409385,,,,,Daniel J. Ronan,20606,,,10765,Q5217639,kg:/m/02rk98z,,Daniel,John,Ronan,,,,1914-07-13,M,rep,1965-01-04,1967-01-03,IL,6,,Democrat,,,,,,,,,,
R000420,,,409385,,,,,Daniel J. Ronan,20606,,,10765,Q5217639,kg:/m/02rk98z,,Daniel,John,Ronan,,,,1914-07-13,M,rep,1967-01-10,1969-01-03,IL,6,,Democrat,,,,,,,,,,
R000420,,,409385,,,,,Daniel J. Ronan,20606,,,10765,Q5217639,kg:/m/02rk98z,,Daniel,John,Ronan,,,,1914-07-13,M,rep,1969-01-03,1969-08-13,IL,6,,Democrat,,,,,,,,,,
R000464,,,409426,,,,,Richard L. Roudebush,20658,,,10552,Q2150037,kg:/m/02rkhk0,,Richard,Lowell,Roudebush,,,,1918-01-18,M,rep,1961-01-03,1963-01-03,IN,6,,Republican,,,,,,,,,,
R000464,,,409426,,,,,Richard L. Roudebush,20658,,,10552,Q2150037,kg:/m/02rkhk0,,Richard,Lowell,Roudebush,,,,1918-01-18,M,rep,1963-01-09,1965-01-03,IN,6,,Republican,,,,,,,,,,
R000464,,,409426,,,,,Richard L. Roudebush,20658,,,10552,Q2150037,kg:/m/02rkhk0,,Richard,Lowell,Roudebush,,,,1918-01-18,M,rep,1965-01-04,1967-01-03,IN,6,,Republican,,,,,,,,,,
R000464,,,409426,,,,,Richard L. Roudebush,20658,,,10552,Q2150037,kg:/m/02rkhk0,,Richard,Lowell,Roudebush,,,,1918-01-18,M,rep,1967-01-10,1969-01-03,IN,10,,Republican,,,,,,,,,,
R000464,,,409426,,,,,Richard L. Roudebush,20658,,,10552,Q2150037,kg:/m/02rkhk0,,Richard,Lowell,Roudebush,,,,1918-01-18,M,rep,1969-01-03,1971-01-03,IN,5,,Republican,,,,,,,,,,
R000508,,,409467,,,,,Donald Rumsfeld,20712,,,10622,Q184650,kg:/m/02ddb,,Donald,Henry,Rumsfeld,,,,1932-07-09,M,rep,1963-01-09,1965-01-03,IL,13,,Republican,,,,,,,,,,
R000508,,,409467,,,,,Donald Rumsfeld,20712,,,10622,Q184650,kg:/m/02ddb,,Donald,Henry,Rumsfeld,,,,1932-07-09,M,rep,1965-01-04,1967-01-03,IL,13,,Republican,,,,,,,,,,
R000508,,,409467,,,,,Donald Rumsfeld,20712,,,10622,Q184650,kg:/m/02ddb,,Donald,Henry,Rumsfeld,,,,1932-07-09,M,rep,1967-01-10,1969-01-03,IL,13,,Republican,,,,,,,,,,
R000508,,,409467,,,,,Donald Rumsfeld,20712,,,10622,Q184650,kg:/m/02ddb,,Donald,Henry,Rumsfeld,,,,1932-07-09,M,rep,1969-01-03,1971-01-03,IL,13,,Republican,,,,,,,,,,
S000096,01429,,409607,,,,,William B. Saxbe,,,,12108,Q1334578,kg:/m/034qpf,,William,Bart,Saxbe,,,,1916-06-24,M,sen,1969-01-03,1974-01-03,OH,,3,Republican,,,,,,,,,,
S000108,,,409617,,,,,Henry C. Schadeberg,21267,,,10556,Q1606570,kg:/m/026s08x,,Henry,Carl,Schadeberg,,,,1913-10-12,M,rep,1961-01-03,1963-01-03,WI,1,,Republican,,,,,,,,,,
S000108,,,409617,,,,,Henry C. Schadeberg,21267,,,10556,Q1606570,kg:/m/026s08x,,Henry,Carl,Schadeberg,,,,1913-10-12,M,rep,1963-01-09,1965-01-03,WI,1,,Republican,,,,,,,,,,
S000108,,,409617,,,,,Henry C. Schadeberg,21267,,,10556,Q1606570,kg:/m/026s08x,,Henry,Carl,Schadeberg,,,,1913-10-12,M,rep,1967-01-10,1969-01-03,WI,1,,Republican,,,,,,,,,,
S000108,,,409617,,,,,Henry C. Schadeberg,21267,,,10556,Q1606570,kg:/m/026s08x,,Henry,Carl,Schadeberg,,,,1913-10-12,M,rep,1969-01-03,1971-01-03,WI,1,,Republican,,,,,,,,,,
S000602,,,410080,,,,,Ralph T. Smith,,,,12110,Q435117,kg:/m/0851q2,,Ralph,Tyler,Smith,,,,1915-10-06,M,sen,1969-09-17,1971-01-03,IL,,3,Republican,,,,,,,,,,appointment
S000769,,,410236,,,,,William St. Onge,22088,,,10627,Q2580614,kg:/m/02ppg4v,,William,Leon,St. Onge,,,,1914-10-09,M,rep,1963-01-09,1965-01-03,CT,2,,Democrat,,,,,,,,,,
S000769,,,410236,,,,,William St. Onge,22088,,,10627,Q2580614,kg:/m/02ppg4v,,William,Leon,St. Onge,,,,1914-10-09,M,rep,1965-01-04,1967-01-03,CT,2,,Democrat,,,,,,,,,,
S000769,,,410236,,,,,William St. Onge,22088,,,10627,Q2580614,kg:/m/02ppg4v,,William,Leon,St. Onge,,,,1914-10-09,M,rep,1967-01-10,1969-01-03,CT,2,,Democrat,,,,,,,,,,
S000769,,,410236,,,,,William St. Onge,22088,,,10627,Q2580614,kg:/m/02ppg4v,,William,Leon,St. Onge,,,,1914-10-09,M,rep,1969-01-03,1971-01-03,CT,2,,Democrat,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1953-01-03,1955-01-03,CA,28,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1955-01-05,1957-01-03,CA,28,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1957-01-03,1959-01-03,CA,28,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1959-01-07,1961-01-03,CA,28,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1961-01-03,1963-01-03,CA,28,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1963-01-09,1965-01-03,CA,35,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1965-01-04,1967-01-03,CA,35,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1967-01-10,1969-01-03,CA,35,,Republican,,,,,,,,,,
U000034,,,411056,,,,,James B. Utt,20872,,,9578,Q1679994,kg:/m/09ly_q,,James,Boyd,Utt,,,,1899-03-11,M,rep,1969-01-03,1971-01-03,CA,35,,Republican,,,,,,,,,,
W000192,,,411364,,,,,George Watkins (politician),23443,,,10782,Q5546072,kg:/m/0dpbk4,,George,Robert,Watkins,,,,1902-05-21,M,rep,1965-01-04,1967-01-03,PA,7,,Republican,,,,,,,,,,
W000192,,,411364,,,,,George Watkins (politician),23443,,,10782,Q5546072,kg:/m/0dpbk4,,George,Robert,Watkins,,,,1902-05-21,M,rep,1967-01-10,1969-01-03,PA,9,,Republican,,,,,,,,,,
W000192,,,411364,,,,,George Watkins (politician),23443,,,10782,Q5546072,kg:/m/0dpbk4,,George,Robert,Watkins,,,,1902-05-21,M,rep,1969-01-03,1971-01-03,PA,9,,Republican,,,,,,,,,,
W000197,,,411368,,,,,Albert Watson (South Carolina politician),23449,,,10634,Q2639063,kg:/m/03r8_r,,Albert,William,Watson,,,,1922-08-30,M,rep,1963-01-09,1965-01-03,SC,2,,Democrat,,,,,,,,,,
W000197,,,411368,,,,,Albert Watson (South Carolina politician),23449,,,10634,Q2639063,kg:/m/03r8_r,,Albert,William,Watson,,,,1922-08-30,M,rep,1965-01-04,1967-01-03,SC,2,,Democrat,,,,,,,,,,
W000197,,,411368,,,,,Albert Watson (South Carolina politician),23449,,,10634,Q2639063,kg:/m/03r8_r,,Albert,William,Watson,,,,1922-08-30,M,rep,1967-01-10,1969-01-03,SC,2,,Republican,,,,,,,,,,
W000197,,,411368,,,,,Albert Watson (South Carolina politician),23449,,,10634,Q2639063,kg:/m/03r8_r,,Albert,William,Watson,,,,1922-08-30,M,rep,1969-01-03,1971-01-03,SC,2,,Republican,,,,,,,,,,
W000671,,,411824,,,,,John S. Wold,24016,,,12034,Q1701666,kg:/m/09mbsp,,John,Schiller,Wold,,,,1916-08-31,M,rep,1969-01-03,1971-01-03,WY,0,,Republican,,,,,,,,,,
N000116,,,408200,,,,,Richard Nixon,18976,Richard Nixon,,6939,Q9588,kg:/m/06c97,,Richard,Milhous,Nixon,,,,1913-01-09,M,rep,1947-01-03,1949-01-03,CA,12,,Republican,,,,,,,,,,
N000116,,,408200,,,,,Richard Nixon,18976,Richard Nixon,,6939,Q9588,kg:/m/06c97,,Richard,Milhous,Nixon,,,,1913-01-09,M,rep,1949-01-03,1950-11-30,CA,12,,Republican,,,,,,,,,,
N000116,,,408200,,,,,Richard Nixon,18976,Richard Nixon,,6939,Q9588,kg:/m/06c97,,Richard,Milhous,Nixon,,,,1913-01-09,M,sen,1950-12-01,1951-01-03,CA,,3,Republican,,,,,,,,,,
N000116,,,408200,,,,,Richard Nixon,18976,Richard Nixon,,6939,Q9588,kg:/m/06c97,,Richard,Milhous,Nixon,,,,1913-01-09,M,sen,1951-01-03,1953-12-31,CA,,3,Republican,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1947-01-03,1949-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1949-01-03,1951-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1951-01-03,1953-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1953-01-03,1955-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1955-01-05,1957-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1957-01-03,1959-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1959-01-07,1961-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1961-01-03,1963-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1963-01-09,1965-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1965-01-04,1967-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1967-01-10,1969-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1969-01-03,1971-01-03,VA,4,,Democrat,,,,,,,,,,
A000002,,,400665,,,,,Watkins Abbitt,8249,,,2,Q2552662,kg:/m/02lhv3,,Watkins,Moorman,Abbitt,,,,1908-05-21,M,rep,1971-01-21,1973-01-03,VA,4,,Democrat,,,,,,,,,,
A000016,,,400678,,,,,Thomas Abernethy (politician),8272,,,13,Q612202,kg:/m/0f6yyl,,Thomas,Gerstle,Abernethy,,,,1903-05-16,M,rep,1943-01-06,1945-01-03,MS,4,,Democrat,,,,,,,,,,
A000016,,,400678,,,,,Thomas Abernethy (politician),8272,,,13,Q612202,kg:/m/0f6yyl,,Thomas,Gerstle,Abernethy,,,,1903-05-16,M,rep,1945-01-03,1947-01-03,MS,4,,Democrat,,,,,,,,,,
A000016,,,400678,,,,,Thomas Abernethy (politician),8272,,,13,Q612202,kg:/m/0f6yyl,,Thomas,Gerstle,Abernethy,,,,1903-05-16,M,rep,1947-01-03,1949-01-03,MS,4,,Democrat,,,,,,,,,,
A000016,,,400678,,,,,Thomas Abernethy (politician),8272,,,13,Q612202,kg:/m/0f6yyl,,Thomas,Gerstle,Abernethy,,,,1903-05-16,M,rep,1949-01-03,1951-01-03,MS,4,,Democrat,,,,,,,,,,
A000016,,,400678,,,,,Thomas Abernethy (politician),8272,,,13,Q612202,kg:/m/0f6yyl,,Thomas,Gerstle,Abernethy,,,,1903-05-16,M,rep,1951-01-03,1953-01-03,MS,4,,Democrat,,,,,,,,,,
